Parameters:4000
0.00043528905,-1.0274664,-1.487026,0.1569097,0.82093757,-0.49499792,-0.057485562
0.00043528905,-0.52910751,-0.059809141,0.073872864,0.36363268,-0.87669176,-0.049682163
0.00043528905,1.9455863,0.50956553,0.13176055,-0.25981772,0.99865437,-0.010944072
0.00043528905,-2.7014761,-1.8558317,-0.038891714,0.47169966,-0.79430741,-0.027702812
0.00043528905,0.41500339,-3.4759188,0.15247966,0.9209339,-0.028016159,-0.019241493
0.00043528905,-3.1720207,-1.7192794,-0.17486653,0.30044109,-0.72361743,-0.026230618
0.00043528905,-0.86063427,-1.3982671,0.011607998,0.98135543,-0.3750993,0.021553144
0.00043528905,-1.0031612,2.2458963,-0.14670692,-0.81007773,-0.302681,0.030842405
0.00043528905,-1.430207,-0.83158046,0.057644933,0.46542859,-0.58763278,-0.23225425
0.00043528905,-1.1821579,-0.47429165,-0.10071103,0.3300325,-0.812235,0.081615582
0.00043528905,-0.57013816,-0.60113961,-0.087921269,0.89855343,-0.67676246,-0.19010988
0.00043528905,-2.9457343,-1.7020359,0.13814001,0.61576301,-0.73224288,0.073558494
0.00043528905,1.9628606,-1.9418786,-0.070472367,0.6922031,0.61624086,0.14810634
0.00043528905,0.18591753,-1.2304056,-0.06510739,0.83355492,-0.10966862,0.010976633
0.00043528905,-3.2616026,1.5806887,-0.014643376,-0.35745898,-0.86016279,-0.029472787
0.00043528905,-3.9420667,-2.3551126,0.20586714,0.38921458,-0.79997909,-0.032875389
0.00043528905,-2.2655151,0.33939695,0.028418684,-0.027925134,-0.97097218,-0.035642266
0.00043528905,1.8230137,0.63230658,0.080332667,-0.76208943,0.68584138,0.027079899
0.00043528905,0.11015813,-0.23768237,-0.06857948,0.71865284,0.65850884,-0.38803309
0.00043528905,-1.2180741,0.010167345,0.034899887,-0.4455469,-0.81509233,0.058169298
0.00043528905,-3.1476264,-2.4899468,0.0062513347,0.61754423,-0.66881716,-0.0040178616
0.00043528905,1.4985638,-0.33061484,-0.050525106,0.25107661,1.0249732,0.0053792857
0.00043528905,-0.082580827,-0.071982659,-0.060177706,0.94412345,-0.20016928,0.23403615
0.00043528905,2.4755499,-2.652492,0.091371782,0.72250605,0.58834881,0.010429369
0.00043528905,-0.17653561,-0.26204577,-0.02537548,0.9051289,-0.30311176,-0.2098618
0.00043528905,-0.15153104,2.0248711,-0.073265322,-0.94098693,0.1971014,-0.054631658
0.00043528905,3.6113167,-1.306794,0.028593959,0.42226335,0.86871415,0.055331416
0.00043528905,-0.10403135,-0.94545442,-0.17863686,0.69776624,-0.14976864,-0.13232709
0.00043528905,0.38107604,-0.89301366,0.07693699,1.0980939,0.4071593,-0.069406033
0.00043528905,0.33388692,-0.56905341,0.19097333,0.86977345,-0.15013929,-0.17381592
0.00043528905,-1.4756088,2.2667572,-0.026663443,-0.64486176,-0.73043317,-0.00021255924
0.00043528905,-1.3633288,1.4597971,-0.0071270792,-0.64122629,-0.85789829,-0.07000915
0.00043528905,-0.2412487,0.5716601,-0.12914644,-0.6781953,-0.37963015,0.089749053
0.00043528905,-0.89464271,-0.82318962,-0.1555953,0.26473537,-1.1019469,-0.14166535
0.00043528905,1.0730247,-0.78313208,0.076364726,0.58707243,0.61966658,-0.16842711
0.00043528905,-0.79425329,1.4355174,0.0091935294,-0.65524828,-0.21869226,0.10848945
0.00043528905,-1.6118023,-2.0612249,-0.050720632,0.76446843,-0.59869176,-0.10331657
0.00043528905,3.1661325,3.1443517,-0.0050645173,-0.74088538,0.67899024,0.04497572
0.00043528905,-3.0686371,0.26873052,-0.018935489,0.037626989,-0.75144589,-0.10101378
